rid,set,trial,truth,truth_AI,attr,fluency,credibility,p_ai_subj,brier,fluency_c,credibility_c
R_163GVmAhElDQjg5,A,13,AI,1,4,6.6,6.666666666666667,0.25,0.5625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,14,Human,0,4,6.6,6.666666666666667,0.25,0.0625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,15,AI,1,4,6.6,6.666666666666667,0.25,0.5625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,16,Human,0,4,6.6,6.666666666666667,0.25,0.0625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,17,AI,1,4,6.6,6.666666666666667,0.25,0.5625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,18,Human,0,4,6.6,6.666666666666667,0.25,0.0625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,19,AI,1,4,6.6,6.666666666666667,0.25,0.5625,1.152413793103448,1.6580459770114944
R_163GVmAhElDQjg5,A,20,Human,0,4,6.6,6.666666666666667,0.25,0.0625,1.152413793103448,1.6580459770114944
R_21cMl5fziYC2Yf3,A,1,AI,1,1,1.2,1.6666666666666667,1.0,0.0,-4.2475862068965515,-3.3419540229885056
R_21cMl5fziYC2Yf3,A,2,Human,0,4,2.8,2.3333333333333335,0.25,0.0625,-2.647586206896552,-2.675287356321839
R_21cMl5fziYC2Yf3,A,3,AI,1,5,5.4,5.0,0.0,1.0,-0.04758620689655135,-0.008620689655172598
R_21cMl5fziYC2Yf3,A,4,Human,0,5,5.0,5.0,0.0,0.0,-0.4475862068965517,-0.008620689655172598
R_21cMl5fziYC2Yf3,A,5,AI,1,4,2.6,1.6666666666666667,0.25,0.5625,-2.8475862068965516,-3.3419540229885056
R_21cMl5fziYC2Yf3,A,6,Human,0,4,3.4,3.0,0.25,0.0625,-2.047586206896552,-2.0086206896551726
R_21cMl5fziYC2Yf3,A,7,AI,1,1,5.2,6.333333333333333,1.0,0.0,-0.24758620689655153,1.3247126436781604
R_21cMl5fziYC2Yf3,A,8,Human,0,2,3.4,4.333333333333333,0.75,0.5625,-2.047586206896552,-0.6752873563218396
R_21cMl5fziYC2Yf3,A,9,AI,1,5,5.2,5.0,0.0,1.0,-0.24758620689655153,-0.008620689655172598
R_21cMl5fziYC2Yf3,A,10,Human,0,4,5.2,5.666666666666667,0.25,0.0625,-0.24758620689655153,0.6580459770114944
R_21cMl5fziYC2Yf3,A,11,AI,1,4,4.0,4.333333333333333,0.25,0.5625,-1.4475862068965517,-0.6752873563218396
R_21cMl5fziYC2Yf3,A,12,Human,0,5,3.0,2.3333333333333335,0.0,0.0,-2.4475862068965517,-2.675287356321839
R_21cMl5fziYC2Yf3,A,13,AI,1,4,3.0,1.6666666666666667,0.25,0.5625,-2.4475862068965517,-3.3419540229885056
R_21cMl5fziYC2Yf3,A,14,Human,0,5,3.0,5.0,0.0,0.0,-2.4475862068965517,-0.008620689655172598
R_21cMl5fziYC2Yf3,A,15,AI,1,5,4.6,5.666666666666667,0.0,1.0,-0.8475862068965521,0.6580459770114944
R_21cMl5fziYC2Yf3,A,16,Human,0,5,5.4,6.0,0.0,0.0,-0.04758620689655135,0.9913793103448274
R_21cMl5fziYC2Yf3,A,17,AI,1,5,5.8,6.333333333333333,0.0,1.0,0.3524137931034481,1.3247126436781604
R_21cMl5fziYC2Yf3,A,18,Human,0,2,1.8,1.3333333333333333,0.75,0.5625,-3.647586206896552,-3.6752873563218396
R_21cMl5fziYC2Yf3,A,19,AI,1,1,1.2,1.6666666666666667,1.0,0.0,-4.2475862068965515,-3.3419540229885056
R_21cMl5fziYC2Yf3,A,20,Human,0,5,3.8,4.666666666666667,0.0,0.0,-1.6475862068965519,-0.34195402298850563
R_2rVjpfOFqJXQOdw,A,1,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,2,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,3,AI,1,3,7.0,7.0,0.5,0.25,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,4,Human,0,4,6.4,7.0,0.25,0.0625,0.9524137931034486,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,5,AI,1,3,6.2,6.666666666666667,0.5,0.25,0.7524137931034485,1.6580459770114944
R_2rVjpfOFqJXQOdw,A,6,Human,0,4,7.0,6.666666666666667,0.25,0.0625,1.5524137931034483,1.6580459770114944
R_2rVjpfOFqJXQOdw,A,7,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,8,Human,0,4,4.8,5.333333333333333,0.25,0.0625,-0.6475862068965519,0.32471264367816044
R_2rVjpfOFqJXQOdw,A,9,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,10,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,11,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,12,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,13,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,14,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,15,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,16,Human,0,4,7.0,7.0,0.25,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,17,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,18,Human,0,2,6.6,7.0,0.75,0.5625,1.152413793103448,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,19,AI,1,2,7.0,7.0,0.75,0.0625,1.5524137931034483,1.9913793103448274
R_2rVjpfOFqJXQOdw,A,20,Human,0,2,7.0,7.0,0.75,0.5625,1.5524137931034483,1.9913793103448274
R_7INj81DaVFKMyDn,A,1,AI,1,4,5.6,6.0,0.25,0.5625,0.15241379310344794,0.9913793103448274
R_7INj81DaVFKMyDn,A,2,Human,0,2,5.4,4.666666666666667,0.75,0.5625,-0.04758620689655135,-0.34195402298850563
R_7INj81DaVFKMyDn,A,3,AI,1,2,6.6,6.333333333333333,0.75,0.0625,1.152413793103448,1.3247126436781604
R_7INj81DaVFKMyDn,A,4,Human,0,2,6.0,6.666666666666667,0.75,0.5625,0.5524137931034483,1.6580459770114944
R_7INj81DaVFKMyDn,A,5,AI,1,1,6.0,6.0,1.0,0.0,0.5524137931034483,0.9913793103448274
R_7INj81DaVFKMyDn,A,6,Human,0,2,5.6,5.666666666666667,0.75,0.5625,0.15241379310344794,0.6580459770114944
R_7INj81DaVFKMyDn,A,7,AI,1,2,6.4,6.0,0.75,0.0625,0.9524137931034486,0.9913793103448274
R_7INj81DaVFKMyDn,A,8,Human,0,2,5.6,5.666666666666667,0.75,0.5625,0.15241379310344794,0.6580459770114944
R_7INj81DaVFKMyDn,A,9,AI,1,5,5.8,5.666666666666667,0.0,1.0,0.3524137931034481,0.6580459770114944
R_7INj81DaVFKMyDn,A,10,Human,0,2,6.0,6.333333333333333,0.75,0.5625,0.5524137931034483,1.3247126436781604
R_7INj81DaVFKMyDn,A,11,AI,1,5,6.0,5.333333333333333,0.0,1.0,0.5524137931034483,0.32471264367816044
R_7INj81DaVFKMyDn,A,12,Human,0,4,5.8,6.666666666666667,0.25,0.0625,0.3524137931034481,1.6580459770114944
R_7INj81DaVFKMyDn,A,13,AI,1,4,6.2,5.666666666666667,0.25,0.5625,0.7524137931034485,0.6580459770114944
R_7INj81DaVFKMyDn,A,14,Human,0,2,6.2,6.0,0.75,0.5625,0.7524137931034485,0.9913793103448274
R_7INj81DaVFKMyDn,A,15,AI,1,5,6.0,6.333333333333333,0.0,1.0,0.5524137931034483,1.3247126436781604
R_7INj81DaVFKMyDn,A,16,Human,0,4,5.8,5.666666666666667,0.25,0.0625,0.3524137931034481,0.6580459770114944
R_7INj81DaVFKMyDn,A,17,AI,1,2,6.2,6.0,0.75,0.0625,0.7524137931034485,0.9913793103448274
R_7INj81DaVFKMyDn,A,18,Human,0,4,6.0,5.666666666666667,0.25,0.0625,0.5524137931034483,0.6580459770114944
R_7INj81DaVFKMyDn,A,19,AI,1,1,5.8,6.0,1.0,0.0,0.3524137931034481,0.9913793103448274
R_7INj81DaVFKMyDn,A,20,Human,0,4,6.2,5.666666666666667,0.25,0.0625,0.7524137931034485,0.6580459770114944
R_8gXDSa1fjthOpk1,B,1,Human,0,4,3.2,2.3333333333333335,0.25,0.0625,-2.2475862068965515,-2.675287356321839
R_8gXDSa1fjthOpk1,B,2,AI,1,4,5.6,5.0,0.25,0.5625,0.15241379310344794,-0.008620689655172598
R_8gXDSa1fjthOpk1,B,3,Human,0,4,3.6,5.0,0.25,0.0625,-1.8475862068965516,-0.008620689655172598
R_8gXDSa1fjthOpk1,B,4,AI,1,3,5.0,3.3333333333333335,0.5,0.25,-0.4475862068965517,-1.6752873563218391
R_8gXDSa1fjthOpk1,B,5,Human,0,4,3.8,4.333333333333333,0.25,0.0625,-1.6475862068965519,-0.6752873563218396
R_8gXDSa1fjthOpk1,B,6,AI,1,3,5.8,5.0,0.5,0.25,0.3524137931034481,-0.008620689655172598
R_8gXDSa1fjthOpk1,B,7,Human,0,2,6.0,4.666666666666667,0.75,0.5625,0.5524137931034483,-0.34195402298850563
R_8gXDSa1fjthOpk1,B,8,AI,1,3,5.2,4.666666666666667,0.5,0.25,-0.24758620689655153,-0.34195402298850563
R_8gXDSa1fjthOpk1,B,9,Human,0,2,2.6,2.6666666666666665,0.75,0.5625,-2.8475862068965516,-2.341954022988506
R_8gXDSa1fjthOpk1,B,10,AI,1,4,4.8,5.333333333333333,0.25,0.5625,-0.6475862068965519,0.32471264367816044
R_8gXDSa1fjthOpk1,B,11,Human,0,2,6.0,4.333333333333333,0.75,0.5625,0.5524137931034483,-0.6752873563218396
R_8gXDSa1fjthOpk1,B,12,AI,1,3,4.2,3.3333333333333335,0.5,0.25,-1.2475862068965515,-1.6752873563218391
R_8gXDSa1fjthOpk1,B,13,Human,0,4,2.0,3.6666666666666665,0.25,0.0625,-3.4475862068965517,-1.341954022988506
R_8gXDSa1fjthOpk1,B,14,AI,1,4,5.4,5.666666666666667,0.25,0.5625,-0.04758620689655135,0.6580459770114944
R_8gXDSa1fjthOpk1,B,15,Human,0,2,5.6,4.0,0.75,0.5625,0.15241379310344794,-1.0086206896551726
R_8gXDSa1fjthOpk1,B,16,AI,1,2,2.6,3.3333333333333335,0.75,0.0625,-2.8475862068965516,-1.6752873563218391
R_8gXDSa1fjthOpk1,B,17,Human,0,4,4.6,4.666666666666667,0.25,0.0625,-0.8475862068965521,-0.34195402298850563
R_8gXDSa1fjthOpk1,B,18,AI,1,1,3.6,2.6666666666666665,1.0,0.0,-1.8475862068965516,-2.341954022988506
R_8gXDSa1fjthOpk1,B,19,Human,0,3,3.6,3.6666666666666665,0.5,0.25,-1.8475862068965516,-1.341954022988506
R_8gXDSa1fjthOpk1,B,20,AI,1,4,5.4,4.666666666666667,0.25,0.5625,-0.04758620689655135,-0.34195402298850563
R_2bJplncBLW2zjm7,B,1,Human,0,2,4.0,4.666666666666667,0.75,0.5625,-1.4475862068965517,-0.34195402298850563
R_2bJplncBLW2zjm7,B,2,AI,1,2,4.6,5.0,0.75,0.0625,-0.8475862068965521,-0.008620689655172598
R_2bJplncBLW2zjm7,B,3,Human,0,4,5.2,4.666666666666667,0.25,0.0625,-0.24758620689655153,-0.34195402298850563
R_2bJplncBLW2zjm7,B,4,AI,1,4,5.4,6.333333333333333,0.25,0.5625,-0.04758620689655135,1.3247126436781604
R_2bJplncBLW2zjm7,B,5,Human,0,3,4.4,4.666666666666667,0.5,0.25,-1.0475862068965514,-0.34195402298850563
R_2bJplncBLW2zjm7,B,6,AI,1,4,4.4,5.666666666666667,0.25,0.5625,-1.0475862068965514,0.6580459770114944
R_2bJplncBLW2zjm7,B,7,Human,0,5,5.2,6.0,0.0,0.0,-0.24758620689655153,0.9913793103448274
R_2bJplncBLW2zjm7,B,8,AI,1,1,6.2,6.0,1.0,0.0,0.7524137931034485,0.9913793103448274
R_2bJplncBLW2zjm7,B,9,Human,0,3,4.0,4.333333333333333,0.5,0.25,-1.4475862068965517,-0.6752873563218396
R_2bJplncBLW2zjm7,B,10,AI,1,3,5.6,5.666666666666667,0.5,0.25,0.15241379310344794,0.6580459770114944
R_2bJplncBLW2zjm7,B,11,Human,0,5,5.8,5.666666666666667,0.0,0.0,0.3524137931034481,0.6580459770114944
R_2bJplncBLW2zjm7,B,12,AI,1,2,5.6,6.0,0.75,0.0625,0.15241379310344794,0.9913793103448274
R_2bJplncBLW2zjm7,B,13,Human,0,1,3.8,4.333333333333333,1.0,1.0,-1.6475862068965519,-0.6752873563218396
R_2bJplncBLW2zjm7,B,14,AI,1,2,5.4,5.333333333333333,0.75,0.0625,-0.04758620689655135,0.32471264367816044
R_2bJplncBLW2zjm7,B,15,Human,0,1,5.2,5.666666666666667,1.0,1.0,-0.24758620689655153,0.6580459770114944
R_2bJplncBLW2zjm7,B,16,AI,1,1,5.4,6.0,1.0,0.0,-0.04758620689655135,0.9913793103448274
R_2bJplncBLW2zjm7,B,17,Human,0,5,5.4,4.666666666666667,0.0,0.0,-0.04758620689655135,-0.34195402298850563
R_2bJplncBLW2zjm7,B,18,AI,1,1,5.6,5.666666666666667,1.0,0.0,0.15241379310344794,0.6580459770114944
R_2bJplncBLW2zjm7,B,19,Human,0,4,5.8,5.666666666666667,0.25,0.0625,0.3524137931034481,0.6580459770114944
R_2bJplncBLW2zjm7,B,20,AI,1,1,4.4,3.3333333333333335,1.0,0.0,-1.0475862068965514,-1.6752873563218391
R_3JmIBNbU0yBbwKW,B,1,Human,0,3,4.8,5.0,0.5,0.25,-0.6475862068965519,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,2,AI,1,5,4.8,5.0,0.0,1.0,-0.6475862068965519,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,3,Human,0,4,5.0,5.0,0.25,0.0625,-0.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,4,AI,1,2,4.8,5.333333333333333,0.75,0.0625,-0.6475862068965519,0.32471264367816044
R_3JmIBNbU0yBbwKW,B,5,Human,0,4,5.2,5.333333333333333,0.25,0.0625,-0.24758620689655153,0.32471264367816044
R_3JmIBNbU0yBbwKW,B,6,AI,1,2,4.0,5.0,0.75,0.0625,-1.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,7,Human,0,5,5.2,5.0,0.0,0.0,-0.24758620689655153,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,8,AI,1,3,5.0,5.0,0.5,0.25,-0.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,9,Human,0,2,4.8,5.0,0.75,0.5625,-0.6475862068965519,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,10,AI,1,4,4.6,4.333333333333333,0.25,0.5625,-0.8475862068965521,-0.6752873563218396
R_3JmIBNbU0yBbwKW,B,11,Human,0,2,5.0,5.0,0.75,0.5625,-0.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,12,AI,1,4,4.8,5.0,0.25,0.5625,-0.6475862068965519,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,13,Human,0,4,5.2,5.0,0.25,0.0625,-0.24758620689655153,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,14,AI,1,4,4.4,4.333333333333333,0.25,0.5625,-1.0475862068965514,-0.6752873563218396
R_3JmIBNbU0yBbwKW,B,15,Human,0,4,4.8,4.333333333333333,0.25,0.0625,-0.6475862068965519,-0.6752873563218396
R_3JmIBNbU0yBbwKW,B,16,AI,1,3,4.2,4.666666666666667,0.5,0.25,-1.2475862068965515,-0.34195402298850563
R_3JmIBNbU0yBbwKW,B,17,Human,0,4,5.0,5.0,0.25,0.0625,-0.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,18,AI,1,4,4.4,4.333333333333333,0.25,0.5625,-1.0475862068965514,-0.6752873563218396
R_3JmIBNbU0yBbwKW,B,19,Human,0,2,5.0,5.0,0.75,0.5625,-0.4475862068965517,-0.008620689655172598
R_3JmIBNbU0yBbwKW,B,20,AI,1,4,5.2,5.0,0.25,0.5625,-0.24758620689655153,-0.008620689655172598
R_8hg6xn7ALTJYlH3,B,1,Human,0,2,4.6,3.0,0.75,0.5625,-0.8475862068965521,-2.0086206896551726
R_8hg6xn7ALTJYlH3,B,2,AI,1,5,6.0,5.333333333333333,0.0,1.0,0.5524137931034483,0.32471264367816044
R_8hg6xn7ALTJYlH3,B,3,Human,0,5,6.4,6.0,0.0,0.0,0.9524137931034486,0.9913793103448274
R_8hg6xn7ALTJYlH3,B,4,AI,1,4,6.6,6.666666666666667,0.25,0.5625,1.152413793103448,1.6580459770114944
R_8hg6xn7ALTJYlH3,B,5,Human,0,2,5.0,2.6666666666666665,0.75,0.5625,-0.4475862068965517,-2.341954022988506
R_8hg6xn7ALTJYlH3,B,6,AI,1,4,5.8,5.0,0.25,0.5625,0.3524137931034481,-0.008620689655172598
R_8hg6xn7ALTJYlH3,B,7,Human,0,4,6.2,5.666666666666667,0.25,0.0625,0.7524137931034485,0.6580459770114944
R_8hg6xn7ALTJYlH3,B,8,AI,1,2,5.0,3.0,0.75,0.0625,-0.4475862068965517,-2.0086206896551726
R_8hg6xn7ALTJYlH3,B,9,Human,0,3,5.2,4.666666666666667,0.5,0.25,-0.24758620689655153,-0.34195402298850563
R_8hg6xn7ALTJYlH3,B,10,AI,1,4,6.2,4.333333333333333,0.25,0.5625,0.7524137931034485,-0.6752873563218396
R_8hg6xn7ALTJYlH3,B,11,Human,0,2,6.0,3.6666666666666665,0.75,0.5625,0.5524137931034483,-1.341954022988506
R_8hg6xn7ALTJYlH3,B,12,AI,1,3,3.8,2.3333333333333335,0.5,0.25,-1.6475862068965519,-2.675287356321839
R_8hg6xn7ALTJYlH3,B,13,Human,0,4,5.0,4.333333333333333,0.25,0.0625,-0.4475862068965517,-0.6752873563218396
R_8hg6xn7ALTJYlH3,B,14,AI,1,4,5.6,4.0,0.25,0.5625,0.15241379310344794,-1.0086206896551726
R_8hg6xn7ALTJYlH3,B,15,Human,0,3,6.4,5.666666666666667,0.5,0.25,0.9524137931034486,0.6580459770114944
R_8hg6xn7ALTJYlH3,B,16,AI,1,2,5.0,4.0,0.75,0.0625,-0.4475862068965517,-1.0086206896551726
R_8hg6xn7ALTJYlH3,B,17,Human,0,5,6.4,5.666666666666667,0.0,0.0,0.9524137931034486,0.6580459770114944
R_8hg6xn7ALTJYlH3,B,18,AI,1,3,4.2,3.3333333333333335,0.5,0.25,-1.2475862068965515,-1.6752873563218391
R_8hg6xn7ALTJYlH3,B,19,Human,0,4,5.2,4.333333333333333,0.25,0.0625,-0.24758620689655153,-0.6752873563218396
R_8hg6xn7ALTJYlH3,B,20,AI,1,4,5.4,4.333333333333333,0.25,0.5625,-0.04758620689655135,-0.6752873563218396
R_8CslD5stTlfEqpa,A,1,AI,1,5,5.4,4.333333333333333,0.0,1.0,-0.04758620689655135,-0.6752873563218396
R_8CslD5stTlfEqpa,A,2,Human,0,4,5.2,5.333333333333333,0.25,0.0625,-0.24758620689655153,0.32471264367816044
R_8CslD5stTlfEqpa,A,3,AI,1,4,6.6,5.333333333333333,0.25,0.5625,1.152413793103448,0.32471264367816044
R_8CslD5stTlfEqpa,A,4,Human,0,4,5.2,5.0,0.25,0.0625,-0.24758620689655153,-0.008620689655172598
R_8CslD5stTlfEqpa,A,5,AI,1,2,1.6,1.6666666666666667,0.75,0.0625,-3.8475862068965516,-3.3419540229885056
R_8CslD5stTlfEqpa,A,6,Human,0,4,5.8,5.666666666666667,0.25,0.0625,0.3524137931034481,0.6580459770114944
R_8CslD5stTlfEqpa,A,7,AI,1,4,5.4,5.0,0.25,0.5625,-0.04758620689655135,-0.008620689655172598
R_8CslD5stTlfEqpa,A,8,Human,0,4,4.4,4.0,0.25,0.0625,-1.0475862068965514,-1.0086206896551726
R_8CslD5stTlfEqpa,A,9,AI,1,4,3.4,5.0,0.25,0.5625,-2.047586206896552,-0.008620689655172598
R_8CslD5stTlfEqpa,A,10,Human,0,5,5.4,4.333333333333333,0.0,0.0,-0.04758620689655135,-0.6752873563218396
R_8CslD5stTlfEqpa,A,11,AI,1,4,4.2,6.333333333333333,0.25,0.5625,-1.2475862068965515,1.3247126436781604
R_8CslD5stTlfEqpa,A,12,Human,0,5,4.6,6.333333333333333,0.0,0.0,-0.8475862068965521,1.3247126436781604
R_8CslD5stTlfEqpa,A,13,AI,1,4,5.6,5.666666666666667,0.25,0.5625,0.15241379310344794,0.6580459770114944
R_8CslD5stTlfEqpa,A,14,Human,0,4,4.6,4.666666666666667,0.25,0.0625,-0.8475862068965521,-0.34195402298850563
R_8CslD5stTlfEqpa,A,15,AI,1,4,4.6,3.0,0.25,0.5625,-0.8475862068965521,-2.0086206896551726
R_8CslD5stTlfEqpa,A,16,Human,0,4,5.4,5.333333333333333,0.25,0.0625,-0.04758620689655135,0.32471264367816044
R_8CslD5stTlfEqpa,A,17,AI,1,4,6.2,4.333333333333333,0.25,0.5625,0.7524137931034485,-0.6752873563218396
R_8CslD5stTlfEqpa,A,18,Human,0,4,5.4,5.333333333333333,0.25,0.0625,-0.04758620689655135,0.32471264367816044
R_8CslD5stTlfEqpa,A,19,AI,1,4,6.6,5.666666666666667,0.25,0.5625,1.152413793103448,0.6580459770114944
R_8CslD5stTlfEqpa,A,20,Human,0,4,5.6,4.333333333333333,0.25,0.0625,0.15241379310344794,-0.6752873563218396
R_2xz5A3wVFJXN0Oh,A,1,AI,1,3,6.0,6.0,0.5,0.25,0.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,2,Human,0,4,6.0,6.0,0.25,0.0625,0.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,3,AI,1,4,6.0,6.0,0.25,0.5625,0.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,4,Human,0,2,5.6,6.0,0.75,0.5625,0.15241379310344794,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,5,AI,1,2,6.0,5.0,0.75,0.0625,0.5524137931034483,-0.008620689655172598
R_2xz5A3wVFJXN0Oh,A,6,Human,0,4,6.0,6.0,0.25,0.0625,0.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,7,AI,1,5,6.0,6.0,0.0,1.0,0.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,8,Human,0,2,4.6,5.0,0.75,0.5625,-0.8475862068965521,-0.008620689655172598
R_2xz5A3wVFJXN0Oh,A,9,AI,1,2,5.0,4.0,0.75,0.0625,-0.4475862068965517,-1.0086206896551726
R_2xz5A3wVFJXN0Oh,A,10,Human,0,4,4.2,4.0,0.25,0.0625,-1.2475862068965515,-1.0086206896551726
R_2xz5A3wVFJXN0Oh,A,11,AI,1,1,6.0,5.0,1.0,0.0,0.5524137931034483,-0.008620689655172598
R_2xz5A3wVFJXN0Oh,A,12,Human,0,1,4.0,2.0,1.0,1.0,-1.4475862068965517,-3.0086206896551726
R_2xz5A3wVFJXN0Oh,A,13,AI,1,2,5.0,5.0,0.75,0.0625,-0.4475862068965517,-0.008620689655172598
R_2xz5A3wVFJXN0Oh,A,14,Human,0,4,7.0,6.0,0.25,0.0625,1.5524137931034483,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,15,AI,1,2,5.6,6.0,0.75,0.0625,0.15241379310344794,0.9913793103448274
R_2xz5A3wVFJXN0Oh,A,16,Human,0,2,4.0,5.0,0.75,0.5625,-1.4475862068965517,-0.008620689655172598
R_2xz5A3wVFJXN0Oh,A,17,AI,1,4,6.0,7.0,0.25,0.5625,0.5524137931034483,1.9913793103448274
R_2xz5A3wVFJXN0Oh,A,18,Human,0,2,4.0,4.0,0.75,0.5625,-1.4475862068965517,-1.0086206896551726
R_2xz5A3wVFJXN0Oh,A,19,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2xz5A3wVFJXN0Oh,A,20,Human,0,4,6.0,6.0,0.25,0.0625,0.5524137931034483,0.9913793103448274
R_2nvg3jSL0xrh68f,B,1,Human,0,4,5.8,6.0,0.25,0.0625,0.3524137931034481,0.9913793103448274
R_2nvg3jSL0xrh68f,B,2,AI,1,4,5.6,5.666666666666667,0.25,0.5625,0.15241379310344794,0.6580459770114944
R_2nvg3jSL0xrh68f,B,3,Human,0,4,6.0,6.0,0.25,0.0625,0.5524137931034483,0.9913793103448274
R_2nvg3jSL0xrh68f,B,4,AI,1,4,5.8,6.0,0.25,0.5625,0.3524137931034481,0.9913793103448274
R_2nvg3jSL0xrh68f,B,5,Human,0,3,4.6,4.666666666666667,0.5,0.25,-0.8475862068965521,-0.34195402298850563
R_2nvg3jSL0xrh68f,B,6,AI,1,4,6.0,5.333333333333333,0.25,0.5625,0.5524137931034483,0.32471264367816044
R_2nvg3jSL0xrh68f,B,7,Human,0,2,5.2,4.0,0.75,0.5625,-0.24758620689655153,-1.0086206896551726
R_2nvg3jSL0xrh68f,B,8,AI,1,5,7.0,7.0,0.0,1.0,1.5524137931034483,1.9913793103448274
R_2nvg3jSL0xrh68f,B,9,Human,0,3,5.0,5.0,0.5,0.25,-0.4475862068965517,-0.008620689655172598
R_2nvg3jSL0xrh68f,B,10,AI,1,4,6.8,5.666666666666667,0.25,0.5625,1.3524137931034481,0.6580459770114944
R_2nvg3jSL0xrh68f,B,11,Human,0,4,5.8,6.0,0.25,0.0625,0.3524137931034481,0.9913793103448274
R_2nvg3jSL0xrh68f,B,12,AI,1,4,7.0,7.0,0.25,0.5625,1.5524137931034483,1.9913793103448274
R_2nvg3jSL0xrh68f,B,13,Human,0,4,6.4,6.666666666666667,0.25,0.0625,0.9524137931034486,1.6580459770114944
R_2nvg3jSL0xrh68f,B,14,AI,1,4,6.4,6.0,0.25,0.5625,0.9524137931034486,0.9913793103448274
R_2nvg3jSL0xrh68f,B,15,Human,0,4,5.8,6.0,0.25,0.0625,0.3524137931034481,0.9913793103448274
R_2nvg3jSL0xrh68f,B,16,AI,1,4,6.2,6.0,0.25,0.5625,0.7524137931034485,0.9913793103448274
R_2nvg3jSL0xrh68f,B,17,Human,0,4,6.0,5.666666666666667,0.25,0.0625,0.5524137931034483,0.6580459770114944
R_2nvg3jSL0xrh68f,B,18,AI,1,2,5.2,4.333333333333333,0.75,0.0625,-0.24758620689655153,-0.6752873563218396
R_2nvg3jSL0xrh68f,B,19,Human,0,4,6.8,5.666666666666667,0.25,0.0625,1.3524137931034481,0.6580459770114944
R_2nvg3jSL0xrh68f,B,20,AI,1,4,6.0,6.0,0.25,0.5625,0.5524137931034483,0.9913793103448274
R_2LROcK5ZZClxqnr,B,1,Human,0,2,3.4,3.6666666666666665,0.75,0.5625,-2.047586206896552,-1.341954022988506
R_2LROcK5ZZClxqnr,B,2,AI,1,2,6.2,5.666666666666667,0.75,0.0625,0.7524137931034485,0.6580459770114944
R_2LROcK5ZZClxqnr,B,3,Human,0,4,5.4,6.0,0.25,0.0625,-0.04758620689655135,0.9913793103448274
